geneName	geneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
THYN1	29087	705.428910907571	0.670805301960431	0.204264389093036	3.28400513148134	0.0010234305891679	0.0097474238393322
QTRT1	81890	247.326497027532	0.670561921310049	0.253954065562525	2.64048508073581	0.00827874376192309	0.0466643028495169
HSD17B8	7923	419.060992987402	0.66987700041451	0.220174664581565	3.04247994058531	0.00234637455338827	0.0182647773978595
SMARCC1	6599	1739.12442730614	0.668984239142855	0.180620750838777	3.70380610221244	0.00021238862203067	0.00284495327938291
RPL4	6124	33760.0654265995	0.668895166623053	0.133502876595443	5.01034272579775	5.43331861349089e-07	2.19245408101394e-05
PABPC1	26986	16800.6891721365	0.668144839622889	0.15470982461577	4.31869689777145	1.56953159844386e-05	0.000340008248663304
PARS2	25973	192.872087189622	0.667935797060921	0.273377080417317	2.44327650306785	0.0145545813837205	0.0711148595485974
NECTIN1	5818	423.138085530856	0.666500535059385	0.273250783854631	2.43915324105333	0.0147217239293541	0.0716881541567382
CELF2	10659	189.621424582904	0.664378856362752	0.285077188474022	2.33052269078097	0.0197785421743585	0.0890790878944595
HSCB	150274	280.249297973817	0.663467424681511	0.241790340583666	2.74397820475352	0.00606995678427234	0.0368954247896197
WDR18	57418	362.434732192902	0.663332649698816	0.233924206451097	2.83567339935591	0.00457291835208851	0.0297952773715304
TARBP1	6894	210.134221113578	0.662664724916123	0.273133064738415	2.42616076362183	0.0152595090093072	0.0737923492888963
TRABD2A	129293	751.045917119168	0.661520101102121	0.184654223891835	3.58248020088412	0.000340347419532934	0.00412782783259372
EIF2B3	8891	411.84481162992	0.659431498192207	0.213340860272135	3.09097609033284	0.00199499697574125	0.0160803956607196
CCT2	10576	3813.59730741512	0.658581281470355	0.144117949214382	4.56973808648003	4.88334115973548e-06	0.0001318814609335
RPL12	6136	37554.0282217881	0.656383911760064	0.139223929539682	4.71459119082672	2.4219651868019e-06	7.43405570252251e-05
POLR1F	221830	330.626688474597	0.655941909840234	0.230984840480072	2.83976172841882	0.00451472421011254	0.0295200518392669
GGA2	23062	486.358810996904	0.65481771001213	0.214371736208372	3.05458975886466	0.00225368564744753	0.0177351094722891
HLTF	6596	411.409053897387	0.653948853771732	0.255845738842767	2.55602792811657	0.0105874620925756	0.0562525404959745
CD302	9936	250.61267350377	0.653812295325443	0.273937181286254	2.38672345336807	0.0169992732223863	0.0797003622627931
NUP155	9631	600.193782922865	0.653715077368691	0.195129137553584	3.3501663850135	0.000807630317100502	0.00806571742282406
SAMD1	90378	265.834959957087	0.6536727661585	0.246325383251965	2.65369633258567	0.0079615439534008	0.0453899114561622
SNRPA	6626	913.836010971218	0.653242022276806	0.183280858854413	3.56415845255123	0.000365025410864393	0.00436581177001522
ABCC1	4363	388.584299489872	0.652413264653784	0.249407479055115	2.61585284902227	0.00890049061608673	0.0491633496589217
FGFR4	2264	984.146809940201	0.65202388199625	0.190049770132311	3.43080594910648	0.000601790924066104	0.00650158387834228
NAA25	80018	394.172087516107	0.65155512886347	0.225619554232763	2.88784866665984	0.00387886443180825	0.0264436478869538
GTF3C1	2975	483.927201746457	0.648199894936261	0.273349401696117	2.37132362798023	0.0177245037966449	0.081994820599265
MECR	51102	288.623408240135	0.645118718118153	0.253138582671176	2.54848040670337	0.0108193364277492	0.0572011692851575
POLE3	54107	1306.15329753026	0.64434361468578	0.160451684583105	4.01581084274653	5.92417584539637e-05	0.00101417388114011
COQ8A	56997	492.852679097969	0.64419314501794	0.219631168360787	2.93306796947748	0.00335630406102899	0.0237175158224269
GPN3	51184	256.563821831433	0.644065386559624	0.245539391382246	2.62306338275868	0.00871430591647694	0.0485072645191774
ZMYM4	9202	462.919848146074	0.643346909987411	0.210799073511001	3.05194372665891	0.00227364721275652	0.0178596436305853
COA1	55744	705.216378938959	0.64328137149582	0.180652178525854	3.56088355393819	0.000369608980598438	0.0044043653410226
KHSRP	8570	1234.41910191909	0.641614793196062	0.204112914375984	3.1434306602187	0.00166979971456685	0.0140904988291755
MZT1	440145	483.221684092266	0.640785045384509	0.206299128602586	3.10609671366531	0.0018957470136024	0.015390980627828
TSFM	10102	541.454824773721	0.640777811898758	0.199945761481224	3.20475816617362	0.00135176003501905	0.0119273485923718
TP53I11	9537	1048.4379945328	0.639747525421303	0.198645167755193	3.22055418035499	0.00127943006059432	0.0114259854919003
GNL3	26354	1148.41169341217	0.639625359394492	0.160609028332495	3.98249940265084	6.81942962728775e-05	0.00113537367560743
SDHAF3	57001	471.495162456647	0.638232579816645	0.220808174722328	2.89043909094053	0.00384704072587692	0.0263515169340475
TSEN15	116461	898.086144650302	0.637797637630691	0.208697367224316	3.05608856553117	0.00224245007064275	0.0176789140383661
SHMT1	6470	909.620032274014	0.637737407480591	0.168914998339532	3.77549308083756	0.000159691457479635	0.00228752723010957
MEST	4232	1075.5572053301	0.637341658491425	0.194432444313159	3.27795939994923	0.0010456043351329	0.00989731637795982
NHP2	55651	1532.19968666575	0.636771485318001	0.154608846520443	4.11859670160467	3.81186604298888e-05	0.000697388430153037
RPS23	6228	23183.2950578111	0.636329194937764	0.132030260332757	4.81957085696884	1.43867350419801e-06	4.8244756885514e-05
RPL7	6129	31861.3893086871	0.635567679376387	0.12812467231158	4.96054091620061	7.02971516833494e-07	2.73441142869197e-05
PTDSS1	9791	1693.03768097022	0.63473206881356	0.148902081974463	4.2627481120272	2.01928094884035e-05	0.000419151785419558
MYC	4609	831.109065617787	0.634193840636334	0.183643749665277	3.45339191664438	0.000553584091590578	0.00608191241592261
TMPO	7112	1696.44126665891	0.633535965800756	0.179455383802955	3.53032576886292	0.000415048279725988	0.00482438447257245
NT5C3B	115024	417.163522573602	0.633283743326324	0.218698690572514	2.89569060367257	0.00378325200001251	0.0260385032710744
TOPBP1	11073	310.408854969961	0.633094251642518	0.257602021884086	2.45764473047263	0.0139851446433876	0.06917432123066
LINC00261	140828	241.209563260856	0.631478413169964	0.263517345703103	2.39634476996224	0.016559506002517	0.0783401319395921
GTF2A2	2958	521.373109620608	0.631469438760841	0.194874912273252	3.24038344081663	0.00119369063257926	0.0108276433920162
HMGB3	3149	684.864454728322	0.631422865434301	0.21039772215679	3.00109173693316	0.00269013506952559	0.0201884817819032
EIF3L	51386	8427.97008084063	0.628814219323838	0.130154195419183	4.83130195917724	1.35643099236536e-06	4.57548193856992e-05
SRRM1	10250	869.177741592748	0.628287655460539	0.231345477862793	2.71579829986202	0.00661161846243587	0.039404483320208
RPS20	6224	22989.5259441127	0.6277488208943	0.1421398515995	4.41641674611476	1.00350525621252e-05	0.00024071117747631
DCTPP1	79077	1491.8890909367	0.627480284812363	0.178911011934996	3.50722003092994	0.000452814562444507	0.00518500346474987
NME4	4833	643.497623051664	0.626789274115279	0.190411049062425	3.29176944931273	0.000995591927784032	0.00953838923120308
SF3B4	10262	430.946334746005	0.626721218808108	0.215588067346697	2.90703111040116	0.00364876907404783	0.0253418261748748
RPL3	6122	61745.1269491901	0.62643985487461	0.127273759101801	4.92198752748042	8.56696752046093e-07	3.20310733481767e-05
ATAD2	29028	378.365752714534	0.625985514980112	0.253450915948416	2.46984909341388	0.0135170060115081	0.0676006868212603
DMAC1	90871	928.389297457126	0.625605887293243	0.165890449928162	3.7711989301624	0.000162465090019697	0.00232018777400787
TOMM40	10452	517.811043059782	0.625554313315721	0.197788135076248	3.16274943931581	0.00156286781542394	0.0134599912321717
WDR77	79084	707.534431794997	0.625496374817116	0.21213127709599	2.94862871416211	0.00319187191766847	0.0228597904889816
MAK16	84549	366.717099453831	0.624843014578249	0.2169371715238	2.88029483462541	0.00397303440566215	0.026949978176874
RNF26	79102	410.405569857158	0.623749014019889	0.207806561078721	3.00158479492667	0.00268578226726198	0.0201734612645162
ZWILCH	55055	400.548983853201	0.623436775206101	0.208935385422078	2.98387357386434	0.00284624349262533	0.0210703611743795
RBFA	79863	215.433205139557	0.623217686986334	0.261514544553916	2.38310908500099	0.0171671064489416	0.0801895167086693
TEX10	54881	500.783862683791	0.623196352737552	0.204873377326431	3.04186107961013	0.00235120379154864	0.0182803977862722
RPL13A	23521	71270.3745950448	0.622818238473639	0.127883001592874	4.87021911212587	1.11474564112964e-06	3.9076075246003e-05
MRPS23	51649	992.714283128494	0.621913038870013	0.169752420232699	3.66364755222627	0.000248648870539329	0.00322920284734879
TRMT10C	54931	596.549883322819	0.621035164195288	0.187496410948033	3.31225094419229	0.000925484893603223	0.00903376475270727
LINC02067	101243545	754.416328659838	0.62103164337137	0.176997334885612	3.5087061834729	0.000450292056120038	0.00517536202566357
AGTRAP	57085	273.044363718587	0.620788676629326	0.239466322210284	2.59238406010257	0.00953133016118905	0.051895468506886
POT1	25913	426.852454056594	0.620412396884555	0.203589779016364	3.04736514712111	0.00230857085016936	0.0180682285330777
BTG3	10950	415.233510459646	0.619928260167962	0.209643433339824	2.9570602345702	0.00310587438042108	0.0225174050193307
HIRA	7290	312.961576051719	0.618989136440426	0.268349396283097	2.3066537320897	0.0210741315225582	0.093164923416961
OLFM4	10562	51695.0617846727	0.618272762715427	0.137756239550986	4.48816521654974	7.18392075671357e-06	0.000181390498170976
NUCKS1	64710	3651.70214997066	0.617452546375885	0.147856631556433	4.17602200101669	2.96651140682988e-05	0.000571803902569456
VARS1	7407	993.982931793294	0.616168805446457	0.18718112108851	3.29183200668564	0.000995370505422963	0.00953838923120308
RPS18	6222	73014.9570984578	0.615721126217949	0.146250789772542	4.21003624784218	2.55329719811851e-05	0.000504640995618039
SEC22C	9117	394.673540190015	0.614784035795825	0.225801249634316	2.72267773890298	0.00647551900185561	0.0388321285328869
ODC1	4953	3532.23658288167	0.612905817941148	0.141224922079656	4.33992675595491	1.42530214851923e-05	0.000318309288444303
CHCHD4	131474	295.416996894214	0.612820858613566	0.237042788008221	2.58527527356079	0.00973012791008193	0.0527782021856329
CBX5	23468	2253.87892676998	0.612570475932081	0.160927456458037	3.80650070171097	0.000140946892867139	0.00208649726092348
IFT22	64792	302.779733165896	0.611861608873551	0.239506840735959	2.55467278927573	0.0106287661416732	0.0564239376365136
SNRPE	6635	931.681739354848	0.611489812376544	0.179514991160027	3.40634399625955	0.000658391654794838	0.00695040513818871
EXOSC7	23016	344.402898983049	0.610874278979419	0.218383820719849	2.79725062491269	0.00515395366073165	0.0325406721326204
POP5	51367	328.425330009166	0.610485974470199	0.231828493712386	2.63335177093281	0.00845467311136564	0.0473673792437367
IPO11	51194	260.966270878264	0.609974045346528	0.254973266216997	2.39230588522721	0.0167428820326663	0.0790432102212738
ALG3	10195	283.805741962891	0.609215033738755	0.244987673888485	2.48671708281969	0.0128927883905824	0.0650819516848065
WDR74	54663	238.672908529056	0.606741259245556	0.25070874998358	2.42010404218159	0.015516066991039	0.0746026784465212
ALG8	79053	650.106114550046	0.606566784357976	0.181212845583576	3.34726151672413	0.000816141772966957	0.0081381711972602
CD74	972	580.627083967737	0.606040223155051	0.192891334164861	3.14187376938914	0.00167870392391776	0.0141488571149595
UQCC2	84300	832.787155798969	0.606030521212184	0.199689132657339	3.03486981563547	0.00240639533592749	0.0186200948544019
RFX5	5993	514.387161171132	0.605348508693187	0.206748944326116	2.92794002245708	0.00341215860000013	0.0239813838013031
TUBGCP4	27229	401.417940459871	0.605093677592491	0.227536989479196	2.65932004716014	0.00782985451272131	0.0447968663883742
RPS27A	6233	30561.5491913446	0.604738965327015	0.13885513930176	4.35517884586755	1.32958318112771e-05	0.000303634141487884
NFXL1	152518	269.90931852589	0.604253753932645	0.256852374101263	2.35253326369652	0.0186460219648307	0.0851028620544229
RPS5	6193	18850.6370216419	0.603189148455737	0.132844723996083	4.54055780546859	5.61055932851488e-06	0.000146224496946184
TFB2M	64216	627.537579711013	0.603104069315094	0.185555601226457	3.25026065141008	0.00115299278421093	0.0106134746574792
WDR5	11091	522.381980313217	0.602751189792209	0.207955756252312	2.898458790729	0.0037500158546344	0.025892300301215
QTRT2	79691	466.259295063472	0.602608459375052	0.201720748328001	2.9873399953643	0.00281416561101586	0.0208773695071526
SLC25A33	84275	229.607907717696	0.602479393370441	0.259368061675724	2.32287425629025	0.0201859084723544	0.0903956928970394
RPL6	6128	25628.5736137644	0.602131249132827	0.126983234961766	4.74181689664882	2.1181001866696e-06	6.65916303833283e-05
RPL26	6154	7319.03762028585	0.601875313737177	0.141975362876839	4.23929406864268	2.2422377645771e-05	0.000456658522470525
MRPL17	63875	1188.70895937927	0.600649932895346	0.170539367149633	3.52206028985865	0.000428206747903061	0.00493905788565303
MYO19	80179	328.17070967379	0.60063422015874	0.241498232890136	2.48711641890971	0.0128783247983384	0.0650342850342604
SLC39A8	64116	336.434371482154	0.60029960089398	0.223053506237365	2.69128072012983	0.00711782734519978	0.0416240260055859
NUP37	79023	1318.52042547148	0.600094844337959	0.160138494143529	3.74734911519842	0.000178713271720625	0.00247580000919493
ACACA	31	825.122320208768	0.599398816849735	0.204091392187704	2.93691375429721	0.0033149628174559	0.0235151770944722
SFPQ	6421	1967.56235931161	0.598528991112532	0.187407210292532	3.19373512992516	0.00140444912492206	0.0123167430704912
SNRPD2	6633	4269.62924887446	0.598137865059467	0.138500435114208	4.3186713786584	1.56971306029997e-05	0.000340008248663304
PSMG1	8624	575.948706108944	0.597257722089829	0.191417002190173	3.12019159874029	0.00180733440646143	0.0149205879967463
PABPC4	8761	1022.72877632891	0.596768856417353	0.16610854685209	3.59264389296441	0.000327339790051435	0.00400643735185413
STING1	340061	263.362331916793	0.596205775258743	0.239778393511621	2.48648665347676	0.0129011408706652	0.065098744720579
TIMM21	29090	382.061669519479	0.595622066662917	0.230795714856633	2.58073277934519	0.00985908634601419	0.053299142504141
CWF19L1	55280	216.030221529774	0.59538692279386	0.260541824027961	2.28518751265809	0.022301835094733	0.0971392461764988
GMNN	51053	649.892929069753	0.595386806960653	0.1851573098339	3.21557278778115	0.00130184475605635	0.0115736411291681
EBPL	84650	962.588740466628	0.593471987988808	0.170017470008121	3.49065297795843	0.00048184166962856	0.0054446019313264
C7orf50	84310	492.085062664243	0.591366877600614	0.195718155331112	3.02152284544146	0.00251506660729935	0.0192312029305481
RIOX2	84864	417.398632782709	0.589922193112309	0.211168242350074	2.79361227117825	0.00521229322544328	0.0327582892523856
ZNF511	118472	438.604683899802	0.58851879886388	0.209582950758235	2.80804710848244	0.0049842935020856	0.0318523111313946
SLC25A32	81034	369.726000728261	0.588402282076259	0.217995971975651	2.69914290958542	0.00695183165572688	0.040930488834832
ZMYM3	9203	292.31888830984	0.588077575764555	0.248953704115962	2.36219652908089	0.0181670085263163	0.0833571595612379
RFWD3	55159	693.95402267981	0.587936499443278	0.191207557631767	3.07486015053623	0.00210601279636258	0.0167871900007905
SYT13	57586	1070.05422170205	0.586534557156166	0.172307334670528	3.40400226303594	0.000664062032186033	0.00699885720334068
NIFK	84365	704.388319458213	0.58599894645865	0.184365098761152	3.17847005966037	0.001480545081655	0.0128794495921271
PKDCC	91461	413.147682630696	0.585460722590446	0.214204732197333	2.73318295345174	0.00627254796012691	0.0378250995007094
RPS15A	6210	9113.31139663853	0.584787662130101	0.139756403762968	4.18433536056011	2.86001636231511e-05	0.000556243122238253
STOML2	30968	3121.21956154281	0.584104535175496	0.140010217939869	4.17187076607763	3.0210897720569e-05	0.000579735938036341
ESYT1	23344	2192.75177374853	0.583952034991356	0.147956833710266	3.94677299012001	7.92115954000714e-05	0.00129222644233895
GSTM3	2947	1272.90076583292	0.583876270444246	0.247759592187195	2.35662427956815	0.0184418954815499	0.0843655857743478
RPL7A	6130	45815.1817383176	0.583167493595877	0.128393257147408	4.54204143233427	5.57120879371347e-06	0.000145491668356795
LEFTY1	10637	307.00834158784	0.58172603733674	0.237108705413666	2.45341492764614	0.0141507006728137	0.0697491481159214
POLR1C	9533	620.343887640891	0.579955247725846	0.189822684636201	3.05524731586923	0.00224875003572191	0.0177177975746386
ECSIT	51295	651.6947140371	0.579462603177886	0.19652385745174	2.94856110953442	0.00319257013777254	0.0228597904889816
RPL32	6161	27194.8807497366	0.579458500000144	0.133629822953126	4.33629624880522	1.4490361942035e-05	0.000320805895079888
PA2G4	5036	3411.52858202441	0.578116744436935	0.142527155716568	4.05618663706856	4.98804067599016e-05	0.000877854495599193
SFXN4	119559	670.194639399234	0.577554982972039	0.184761001812473	3.12595719500504	0.00177227346319928	0.0147403615717913
NABP2	79035	640.501965361505	0.574359758883702	0.182631470812637	3.14491120466823	0.00166137247552029	0.0140540700574107
RPL18A	6142	28342.9681392851	0.573521220043777	0.132121297475738	4.34086881525741	1.41920438998187e-05	0.00031749489574154
WDR12	55759	786.146008250237	0.573362557138175	0.174917800143888	3.27789714178045	0.00104583497253874	0.00989731637795982
OXCT1	5019	663.65208204299	0.573085857174667	0.18831459344993	3.0432365685299	0.00234048260162561	0.0182416891325602
RPL21	6144	31460.2092342495	0.572115766025187	0.1271292788308	4.50026753307263	6.78679903684318e-06	0.000173391337128658
EMD	2010	426.661421621383	0.571921719258822	0.206937480510924	2.76374157956673	0.00571427751889503	0.0352126720752842
LAS1L	81887	284.930765077375	0.571258752816312	0.236270516682779	2.41781649626345	0.0156139487475082	0.0748399757790024
RPS16	6217	23414.3096186144	0.569696473000004	0.133297960024894	4.27385740107057	1.92119932272445e-05	0.000403982058883925
IVD	3712	706.108418221678	0.569267035027471	0.203954066530333	2.79115314890182	0.00525206150217764	0.0329442869916257
ADAR	103	1433.80052276262	0.56918271421241	0.202698105528506	2.8080317412358	0.00498453135670013	0.0318523111313946
HNRNPH1	3187	1753.59809585125	0.56909024930124	0.175231402177817	3.24764992021096	0.00116362343859463	0.0106518829682801
GTF3A	2971	2105.33122894695	0.567701230520257	0.158510664658876	3.58147025464805	0.000341666042863255	0.00413607500299789
RPS19	6223	12773.5145210302	0.567521676495629	0.128424305756385	4.41911422571513	9.91062586919534e-06	0.000238167600897379
BCYRN1	618	361.340031213998	0.56703746906849	0.226549575190061	2.50292885604742	0.0123170300470153	0.0630104621638976
NAA15	80155	678.421200816112	0.566874724964851	0.199865745120912	2.83627754531879	0.00456427624746584	0.0297564277915108
RPL14	9045	23833.5145007193	0.566366364900272	0.134046519933671	4.22514784554289	2.38783959016308e-05	0.000481954000276273
C12orf29	91298	314.050481859251	0.566070584674374	0.231332531142906	2.44699948544929	0.0144051044698408	0.0706034795676487
SF3B3	23450	3303.82453830992	0.565832227881636	0.138381977203062	4.0889156183347	4.33394461201796e-05	0.000777528872014801
IMP4	92856	1026.77047517051	0.564102318999871	0.163517098660887	3.44980631150841	0.000560988894317979	0.00614762195270794
RCC2	55920	1636.24374628586	0.563044882174886	0.187406254064043	3.00440817723443	0.00266098066625236	0.020039350331376
ACTN1	87	1061.79925667527	0.562921031795739	0.190590749067663	2.95355905021336	0.00314132503204164	0.022655669899797
RWDD2B	10069	490.124633859192	0.562655792682703	0.203069507017447	2.77075470830961	0.00559265400130151	0.0345783519230828
CEP70	80321	295.866887199957	0.561380395558986	0.242178174393851	2.31804702039756	0.0204467657480244	0.0911379754763111
TRIM37	4591	296.784328448644	0.559709755301163	0.238806201709893	2.34378232765123	0.0190893085515565	0.0867895177835035
EIF3E	3646	12967.3473664893	0.559098035856549	0.130670818794344	4.27867553762317	1.8800868881381e-05	0.000397271867243929
DIMT1	27292	366.957586155264	0.558423278815299	0.220953185023389	2.5273375387469	0.0114930984218527	0.0597392070057217
NDUFAF2	91942	528.21266756464	0.557377062070386	0.194760390514557	2.86186046658561	0.00421162278214301	0.0281356026347075
ELP5	23587	390.800250039191	0.5572985593264	0.212369576667565	2.62419207153562	0.00868547899863627	0.0483675879059912
HACD3	51495	2264.16137875146	0.556697516814645	0.152757636752596	3.64431873030521	0.000268101011468244	0.00343153399362467
AGPAT5	55326	1317.07070720595	0.55647415379441	0.156053907454319	3.56590977356531	0.000362596114441582	0.00434589535776101
ALYREF	10189	605.484903244937	0.555949730376923	0.210140684588861	2.64560730571824	0.00815444192311111	0.046164548177473
NUP205	23165	1702.44067893944	0.555261633240839	0.152270771560357	3.64654114214391	0.000265793938136227	0.00340874146601837
EEF1B2	1933	21367.2937603409	0.554823125896807	0.137865980863347	4.02436570952734	5.71290819703771e-05	0.000986657331683059
GYS1	2997	444.413165833151	0.552202884096758	0.237955191614654	2.32061708908204	0.0203075190500547	0.0906733175647566
ID2	3398	700.15150673991	0.552039619420701	0.188554065666886	2.927752406018	0.00341421810691496	0.0239828455199943
POM121	9883	815.556545043316	0.551681791053186	0.217775972486098	2.5332537136915	0.0113009123661614	0.0590244830156808
PAK1IP1	55003	344.397711989631	0.551385690341045	0.221392336930991	2.49053647467896	0.0127550402882503	0.0646891295433464
RPL13AP5	728658	7143.72778512799	0.55079585200778	0.14086719119574	3.91003644874574	9.22821952221455e-05	0.00146846593945018
SH3BP4	23677	1004.64381350454	0.550527611387762	0.189299943665145	2.9082291348253	0.00363481904216081	0.0252720402861562
C1orf198	84886	620.201465406461	0.549443755145638	0.186713141293842	2.94271603668723	0.00325346693671364	0.0231805045276412
CSTF2T	23283	387.256313244345	0.54832134439323	0.21372574971716	2.56553711997205	0.0103016198119522	0.0551164318150422
HIKESHI	51501	655.279269529117	0.546717537813971	0.189262081814381	2.88867972164739	0.00386862885274753	0.0264155769792508
RPL23A	6147	27068.9917058033	0.545812380040954	0.132432957791597	4.1214240710373	3.76537575679396e-05	0.000690996817890271
GMPS	8833	1333.99691832125	0.545312044856336	0.155435645797973	3.50828178476578	0.000451011064025887	0.00517903041872989
HNRNPU	3192	2216.41522368467	0.545170328028643	0.206539887226579	2.63954016509449	0.00830185851788746	0.0467742380957792
ATIC	471	1513.14540268505	0.544747264492522	0.151725388656255	3.59035010104134	0.000330234102263429	0.00403159502980037
PIK3R2	5296	748.67188020646	0.544352809138997	0.195120985383649	2.7898219562016	0.00527370336092703	0.0330160848883943
LZTFL1	54585	388.08478852224	0.544003748438333	0.21703699406113	2.50650240891702	0.0121932226838142	0.0625389844713418
COPS3	8533	1897.52669930413	0.543485710504432	0.150484027867829	3.61158402127419	0.000304332450113827	0.0038082615009554
FOXK2	3607	339.521435407278	0.542713181278782	0.225973007036528	2.40167260858308	0.0163203074791475	0.0775199643481471
RPL15	6138	37180.4692633082	0.542502623941401	0.126953665862115	4.27323323243472	1.92658748786642e-05	0.000404458472128585
NUDCD2	134492	398.946370618886	0.540711222456633	0.208086535244679	2.59849212165908	0.00936341936438213	0.0513264371675166
TRIT1	54802	415.427333595298	0.540515027862626	0.212361483788385	2.54525923543292	0.010919663783554	0.0575202948305711
DHFR	1719	1672.40341857502	0.53943002070265	0.180813886919493	2.98334397812503	0.00285117360624852	0.0210889357932721
TFAM	7019	1055.80317507285	0.538463802513767	0.164696444906579	3.2694318497233	0.00107763692992322	0.0101076257446021
SF3A2	8175	490.227229581263	0.538196302108046	0.225504581217431	2.38663134559168	0.0170035323038507	0.0797003622627931
SRPRB	58477	1537.87337404205	0.537958911474978	0.152398984108808	3.52993764768729	0.000415657613787605	0.00482438447257245
DNAJC9	23234	623.252620838022	0.536613727785728	0.212404340046021	2.52637835775607	0.0115245290581106	0.0598785498955903
MRPL50	54534	1004.87400961255	0.535138328351267	0.164004396399	3.26295111656245	0.00110258536477924	0.0102983350315688
MRPS9	64965	535.985309829995	0.534852572911931	0.201891430605459	2.64920889067923	0.00806804462787021	0.0457955223772142
THADA	63892	670.299354591483	0.534623770000287	0.186913469432507	2.8602741772622	0.00423274887911054	0.0282175997072151
PCID2	55795	713.593664469197	0.533627308376912	0.181117288847653	2.94630795200215	0.00321592051118566	0.0229635161970165
ZNF703	80139	842.759615667125	0.533129094196015	0.220967067886267	2.41270837005639	0.0158344835498983	0.0756562395506576
NUDT21	11051	2282.07841380544	0.532659300644332	0.142825293035222	3.72944657997638	0.000191900783419394	0.00262480554132144
RPL37A	6168	24729.1365937404	0.531350567764699	0.138346369925589	3.84072648997216	0.000122670732320152	0.00185192773396611
AGK	55750	369.245281710378	0.530920876403372	0.230292326571215	2.30542148020373	0.0211429796327187	0.0934055304169868
UMPS	7372	830.711949150768	0.529506100659659	0.175926562837396	3.00981325457411	0.00261408360340498	0.0198013011198273
TESC	54997	469.766058219589	0.529126410919293	0.208914015048455	2.53274731614616	0.0113172502230667	0.0590859903826614
PM20D2	135293	856.553772573995	0.528883030205865	0.17919986695922	2.95135838647816	0.00316379586722792	0.0227502201882147
FKTN	2218	555.103009568535	0.528518187103342	0.213312812002798	2.47766733812692	0.0132244379940397	0.0663681307000372
NR2C1	7181	337.658121509835	0.528166730268082	0.222661657566755	2.37205963541224	0.0176892353616784	0.0818609023364847
TTC5	91875	375.429773938331	0.527906730365451	0.217912059207546	2.42256776557123	0.0154112511248675	0.0742917513287712
RPL31	6160	24433.1081803625	0.527397356297804	0.139180204145732	3.78931299558648	0.000151064481001279	0.00220105536828973
PFN2	5217	1504.62315934755	0.52694137205426	0.162608443063957	3.24055357843259	0.00119297850756908	0.0108276433920162
TRIAP1	51499	606.128079429206	0.525326019591896	0.190458430328515	2.75821878131506	0.00581172866886636	0.0356943202692394
MRPS26	64949	346.217199191859	0.524112100182793	0.229473964376787	2.28397195998332	0.0223731789165256	0.0973462500859107
RAN	5901	12720.2163386547	0.524036457338829	0.135122193095909	3.87824120769615	0.000105214371335256	0.0016243644242021
TPGS2	25941	1609.43792461309	0.524029164047042	0.15564401749381	3.36684424165472	0.000760336196950737	0.00772441941890424
WDR46	9277	418.658380547328	0.523186554063569	0.205505075119926	2.54585709748654	0.0109009803805974	0.0574920190838267
PRCP	5547	373.394301244743	0.522806970724084	0.224722727646342	2.32645347535498	0.0199943716888967	0.0897702240853652
EIF4EBP1	1978	1144.71463893282	0.520304277405261	0.20568989902502	2.52955677391806	0.0114206695399695	0.0594820798356355
RPL35A	6165	18019.3229637234	0.519981822344309	0.135022594755844	3.85107265405892	0.000117601600790523	0.00178790321014043
SYNCRIP	10492	1804.02706792329	0.519925983010428	0.158618503975722	3.27783940699634	0.00104604889498563	0.00989731637795982
UBAP2L	9898	902.525443336764	0.519164282447969	0.189992612197909	2.73254984202845	0.00628461618327779	0.0378802389120508
TFDP1	7027	2123.90950811651	0.516662120097152	0.145615379560503	3.54812878733375	0.000387978464120456	0.0045686227688657
RPS13	6207	14551.2822219692	0.516188539841512	0.135008928495409	3.82336594767557	0.000131642175942526	0.00196899398484336
ECT2	1894	1443.81756301257	0.515533423153254	0.153100609104484	3.36728525228417	0.000759121232030419	0.00771964822851037
PRIM2	5558	437.283866771706	0.515335663648642	0.209583671071637	2.45885407490786	0.0139381258399682	0.0691138900479694
KCNN4	3783	567.651293357036	0.515094997753627	0.213259921504545	2.41533896345662	0.0157205723001014	0.0752229674928753
MAN2B1	4125	839.01511708979	0.514458392030122	0.188471507254431	2.72963483724688	0.00634045141089144	0.0381635070284743
EIF2D	1939	797.629420565283	0.512820742091991	0.192114663750771	2.6693472121278	0.00759988412831553	0.0437322519387255
DPAGT1	1798	683.537198059165	0.512443929210134	0.178899380855152	2.86442539242235	0.00417766555367008	0.0279799906497873
RPS29	6235	13658.1430954599	0.512442573138073	0.13643536532736	3.75593653381972	0.000172694457057923	0.00241220684504078
RPS7	6201	26726.9059653885	0.51113052710029	0.136014407208849	3.75791460323355	0.00017133533013357	0.00240705697529298
ABHD10	55347	1038.16912830788	0.510891065495057	0.163711993540099	3.12066974720409	0.00180440269544816	0.0149153976478239
SMPD4	55627	517.604530829276	0.510801019311778	0.194612830342462	2.62470371769897	0.00867243955832425	0.0483157460640748
TRUB2	26995	721.412230158805	0.510682850398	0.177331236627249	2.87982455945682	0.00397896517993815	0.0269699298669487
RPS8	6202	45152.7127638868	0.510466581148026	0.128833661935287	3.96221432721855	7.42578326556809e-05	0.00122218768283232
WARS2	10352	735.471871042994	0.510100405353	0.177312140192477	2.87684985810488	0.0040166665983195	0.0271970112117263
